0.0047169811320755 0.0011580875267996  30.00702661715091  294.0000000260781 0.0000000327867468 0.0000000000000000 0.0000000000000000 0.2228709939482438 0.0000000000000000 0.0000000000011139 0.0407849979541861 0.0000000000000763 0.0000000000000000 0.7363439753082354
0.0051886792452830 0.0011580874731865  30.00702800631292  294.0000000295865 0.0000000363918610 0.0000000000000000 0.0000000000000000 0.2228709932828129 0.0000000000000000 0.0000000000012641 0.0407849977292178 0.0000000000000867 0.0000000000000000 0.7363439725932502
0.0056603773584906 0.0011580874186452  30.00702941952226  294.0000000332813 0.0000000400593449 0.0000000000000000 0.0000000000000000 0.2228709926058763 0.0000000000000000 0.0000000000014227 0.0407849975003560 0.0000000000000978 0.0000000000000001 0.7363439698313332
0.0061320754716981 0.0011580873631644  30.00703085707810  294.0000000371745 0.0000000437899790 0.0000000000000000 0.0000000000000000 0.2228709919172758 0.0000000000000000 0.0000000000015900 0.0407849972675480 0.0000000000001095 0.0000000000000001 0.7363439670218241
0.0066037735849057 0.0011580873067321  30.00703231928663  294.0000000412793 0.0000000475845520 0.0000000000000000 0.0000000000000000 0.2228709912168700 0.0000000000000000 0.0000000000017663 0.0407849970307455 0.0000000000001219 0.0000000000000001 0.7363439641641580
0.0070754716981132 0.0011580872493365  30.00703380645842  294.0000000456095 0.0000000514438609 0.0000000000000000 0.0000000000000000 0.2228709905045250 0.0000000000000000 0.0000000000019523 0.0407849967899011 0.0000000000001350 0.0000000000000001 0.7363439612577884
0.0075471698113208 0.0011580871909654  30.00703531890188  294.0000000501719 0.0000000553687113 0.0000000000000000 0.0000000000000000 0.2228709897800777 0.0000000000000000 0.0000000000021482 0.0407849965449610 0.0000000000001488 0.0000000000000001 0.7363439583020388
0.0080188679245283 0.0011580871316070  30.00703685692860  294.0000000549603 0.0000000593599175 0.0000000000000000 0.0000000000000000 0.2228709890433639 0.0000000000000000 0.0000000000023545 0.0407849962958724 0.0000000000001634 0.0000000000000001 0.7363439552962618
0.0084905660377358 0.0011580870712488  30.00703842086056  294.0000000599895 0.0000000634183026 0.0000000000000000 0.0000000000000000 0.2228709882942573 0.0000000000000000 0.0000000000025716 0.0407849960425887 0.0000000000001789 0.0000000000000001 0.7363439522399218
0.0089622641509434 0.0011580870098785  30.00704001102023  294.0000000652753 0.0000000675446981 0.0000000000000000 0.0000000000000000 0.2228709875326067 0.0000000000000000 0.0000000000027999 0.0407849957850578 0.0000000000001951 0.0000000000000001 0.7363439491324056
0.0094339622641509 0.0011580869474835  30.00704162772896  294.0000000708334 0.0000000717399447 0.0000000000000000 0.0000000000000000 0.2228709867582288 0.0000000000000000 0.0000000000030401 0.0407849955232213 0.0000000000002122 0.0000000000000001 0.7363439459729753
0.0099056603773585 0.0011580868840510  30.00704327131904  294.0000000766698 0.0000000760048923 0.0000000000000000 0.0000000000000000 0.2228709859709911 0.0000000000000000 0.0000000000032925 0.0407849952570311 0.0000000000002302 0.0000000000000001 0.7363439427611064
0.0103773584905660 0.0011580868195240  30.00704494326985  294.0000000827986 0.0000000803433795 0.0000000000000000 0.0000000000000000 0.2228709851701909 0.0000000000000000 0.0000000000035584 0.0407849949862463 0.0000000000002492 0.0000000000000002 0.7363439394938748
0.0108490566037736 0.0011580867539217  30.00704664308389  294.0000000892309 0.0000000847541266 0.0000000000000000 0.0000000000000000 0.2228709843560182 0.0000000000000000 0.0000000000038378 0.0407849947109402 0.0000000000002693 0.0000000000000002 0.7363439361721089
0.0113207547169811 0.0011580866872415  30.00704837082738  294.0000000959833 0.0000000892372772 0.0000000000000000 0.0000000000000000 0.2228709835285132 0.0000000000000000 0.0000000000041312 0.0407849944311150 0.0000000000002904 0.0000000000000002 0.7363439327959264
0.0117924528301887 0.0011580866194704  30.00705012683576  294.0000001030502 0.0000000937937201 0.0000000000000000 0.0000000000000000 0.2228709826874644 0.0000000000000000 0.0000000000044393 0.0407849941467054 0.0000000000003125 0.0000000000000002 0.7363439293645035
0.0122641509433962 0.0011580865505950  30.00705191145889  294.0000001104496 0.0000000984243538 0.0000000000000000 0.0000000000000000 0.2228709818327158 0.0000000000000000 0.0000000000047626 0.0407849938576586 0.0000000000003359 0.0000000000000002 0.7363439258772150
0.0127358490566038 0.0011580864806017  30.00705372504802  294.0000001182032 0.0000001031300861 0.0000000000000000 0.0000000000000000 0.2228709809640983 0.0000000000000000 0.0000000000051018 0.0407849935639169 0.0000000000003604 0.0000000000000003 0.7363439223333509
0.0132075471698113 0.0011580864094767  30.00705556795931  294.0000001263174 0.0000001079118352 0.0000000000000000 0.0000000000000000 0.2228709800814528 0.0000000000000000 0.0000000000054575 0.0407849932654246 0.0000000000003861 0.0000000000000003 0.7363439187322698
0.0136792452830189 0.0011580863372063  30.00705744055019  294.0000001348055 0.0000001127705292 0.0000000000000000 0.0000000000000000 0.2228709791846016 0.0000000000000000 0.0000000000058305 0.0407849929621216 0.0000000000004132 0.0000000000000003 0.7363439150732329
0.0141509433962264 0.0011580862637765  30.00705934318453  294.0000001436898 0.0000001177071061 0.0000000000000000 0.0000000000000000 0.2228709782733714 0.0000000000000000 0.0000000000062214 0.0407849926539488 0.0000000000004416 0.0000000000000003 0.7363439113555408
0.0146226415094340 0.0011580861891729  30.00706127622921  294.0000001529787 0.0000001227225145 0.0000000000000000 0.0000000000000000 0.2228709773475929 0.0000000000000000 0.0000000000066312 0.0407849923408474 0.0000000000004714 0.0000000000000004 0.7363439075784931
0.0150943396226415 0.0011580861133815  30.00706324005384  294.0000001626870 0.0000001278177131 0.0000000000000000 0.0000000000000000 0.2228709764070781 0.0000000000000000 0.0000000000070604 0.0407849920227560 0.0000000000005026 0.0000000000000004 0.7363439037413364
0.0155660377358491 0.0011580860363877  30.00706523503437  294.0000001728282 0.0000001329936712 0.0000000000000000 0.0000000000000000 0.2228709754516546 0.0000000000000000 0.0000000000075101 0.0407849916996148 0.0000000000005354 0.0000000000000004 0.7363438998433713
0.0160377358490566 0.0011580859581768  30.00706726154987  294.0000001834158 0.0000001382513691 0.0000000000000000 0.0000000000000000 0.2228709744811452 0.0000000000000000 0.0000000000079810 0.0407849913713617 0.0000000000005698 0.0000000000000004 0.7363438958838608
0.0165094339622642 0.0011580858787341  30.00706931998366  294.0000001944761 0.0000001435917976 0.0000000000000000 0.0000000000000000 0.2228709734953589 0.0000000000000000 0.0000000000084739 0.0407849910379333 0.0000000000006058 0.0000000000000004 0.7363438918620311
0.0169811320754717 0.0011580857980444  30.00707141072535  294.0000002060287 0.0000001490159584 0.0000000000000000 0.0000000000000000 0.2228709724941206 0.0000000000000000 0.0000000000089899 0.0407849906992686 0.0000000000006437 0.0000000000000005 0.7363438877771715
0.0174528301886792 0.0011580857160929  30.00707353416485  294.0000002180890 0.0000001545248645 0.0000000000000000 0.0000000000000000 0.2228709714772308 0.0000000000000000 0.0000000000095299 0.0407849903553021 0.0000000000006833 0.0000000000000005 0.7363438836284693
0.0179245283018868 0.0011580856328642  30.00707569069991  294.0000002306821 0.0000001601195401 0.0000000000000000 0.0000000000000000 0.2228709704445071 0.0000000000000000 0.0000000000100949 0.0407849900059703 0.0000000000007247 0.0000000000000006 0.7363438794151682
0.0183962264150943 0.0011580855483426  30.00707788073079  294.0000002438183 0.0000001658010206 0.0000000000000000 0.0000000000000000 0.2228709693957562 0.0000000000000000 0.0000000000106859 0.0407849896512077 0.0000000000007681 0.0000000000000006 0.7363438751364983
0.0188679245283019 0.0011580854625128  30.00708010466243  294.0000002575119 0.0000001715703532 0.0000000000000000 0.0000000000000000 0.2228709683307866 0.0000000000000000 0.0000000000113040 0.0407849892909485 0.0000000000008136 0.0000000000000006 0.7363438707916736
0.0193396226415094 0.0011580853753588  30.00708236290436  294.0000002717936 0.0000001774285967 0.0000000000000000 0.0000000000000000 0.2228709672493939 0.0000000000000000 0.0000000000119504 0.0407849889251239 0.0000000000008613 0.0000000000000007 0.7363438663798576
0.0198113207547170 0.0011580852868646  30.00708465587290  294.0000002866747 0.0000001833768216 0.0000000000000000 0.0000000000000000 0.2228709661513982 0.0000000000000000 0.0000000000126262 0.0407849885536693 0.0000000000009111 0.0000000000000007 0.7363438619003143
0.0202830188679245 0.0011580851969710  30.00708698509981  294.0000003022156 0.0000001894189935 0.0000000000000000 0.0000000000000000 0.2228709650360538 0.0000000000000000 0.0000000000133337 0.0407849881763345 0.0000000000009633 0.0000000000000008 0.7363438573500014
0.0207547169811321 0.0011580851056747  30.00708935067496  294.0000003184250 0.0000001955553438 0.0000000000000000 0.0000000000000000 0.2228709639033133 0.0000000000000000 0.0000000000140739 0.0407849877931039 0.0000000000010181 0.0000000000000008 0.7363438527287454
0.0212264150943396 0.0011580850129872  30.00709175229751  294.0000003353087 0.0000002017850837 0.0000000000000000 0.0000000000000000 0.2228709627533441 0.0000000000000000 0.0000000000148476 0.0407849874040295 0.0000000000010752 0.0000000000000009 0.7363438480371952
0.0216981132075472 0.0011580849188918  30.00709419039967  294.0000003529062 0.0000002081093349 0.0000000000000000 0.0000000000000000 0.2228709615859066 0.0000000000000000 0.0000000000156560 0.0407849870090349 0.0000000000011351 0.0000000000000010 0.7363438432744102
0.0221698113207547 0.0011580848233714  30.00709666542515  294.0000003712387 0.0000002145292321 0.0000000000000000 0.0000000000000000 0.2228709604008262 0.0000000000000000 0.0000000000165006 0.0407849866080546 0.0000000000011977 0.0000000000000010 0.7363438384396463
0.0226415094339623 0.0011580847264090  30.00709917781467  294.0000003903265 0.0000002210459224 0.0000000000000000 0.0000000000000000 0.2228709591978648 0.0000000000000000 0.0000000000173830 0.0407849862010115 0.0000000000012632 0.0000000000000011 0.7363438335319573
0.0231132075471698 0.0011580846279872  30.00710172801891  294.0000004101912 0.0000002276605662 0.0000000000000000 0.0000000000000000 0.2228709579768186 0.0000000000000000 0.0000000000183048 0.0407849857878341 0.0000000000013316 0.0000000000000012 0.7363438285505062
0.0235849056603774 0.0011580845280885  30.00710431649245  294.0000004308560 0.0000002343743372 0.0000000000000000 0.0000000000000000 0.2228709567374736 0.0000000000000000 0.0000000000192674 0.0407849853684479 0.0000000000014031 0.0000000000000013 0.7363438234944104
0.0240566037735849 0.0011580844266951  30.00710694369536  294.0000004523627 0.0000002411884220 0.0000000000000000 0.0000000000000000 0.2228709554796002 0.0000000000000000 0.0000000000202728 0.0407849849427774 0.0000000000014778 0.0000000000000014 0.7363438183627378
0.0245283018867925 0.0011580843237889  30.00710961009552  294.0000004747494 0.0000002481040213 0.0000000000000000 0.0000000000000000 0.2228709542029846 0.0000000000000000 0.0000000000213226 0.0407849845107479 0.0000000000015559 0.0000000000000015 0.7363438131546245
0.0250000000000000 0.0011580842193518  30.00711231616388  294.0000004980472 0.0000002551223492 0.0000000000000000 0.0000000000000000 0.2228709529074038 0.0000000000000000 0.0000000000224186 0.0407849840722821 0.0000000000016375 0.0000000000000015 0.7363438078691564
0.0254716981132075 0.0011580841133655  30.00711506237585  294.0000005222879 0.0000002622446340 0.0000000000000000 0.0000000000000000 0.2228709515926245 0.0000000000000000 0.0000000000235629 0.0407849836273012 0.0000000000017228 0.0000000000000016 0.7363438025053830
0.0259433962264151 0.0011580840058112  30.00711784921430  294.0000005475056 0.0000002694721178 0.0000000000000000 0.0000000000000000 0.2228709502584221 0.0000000000000000 0.0000000000247574 0.0407849831757276 0.0000000000018119 0.0000000000000017 0.7363437970623898
0.0264150943396226 0.0011580838966702  30.00712067716671  294.0000005737362 0.0000002768060571 0.0000000000000000 0.0000000000000000 0.2228709489045624 0.0000000000000000 0.0000000000260041 0.0407849827174816 0.0000000000019049 0.0000000000000018 0.7363437915392237
0.0268867924528302 0.0011580837859235  30.00712354672581  294.0000006010184 0.0000002842477230 0.0000000000000000 0.0000000000000000 0.2228709475308039 0.0000000000000000 0.0000000000273054 0.0407849822524810 0.0000000000020021 0.0000000000000019 0.7363437859349055
0.0273584905660377 0.0011580836735518  30.00712645839210  294.0000006293876 0.0000002917984012 0.0000000000000000 0.0000000000000000 0.2228709461369210 0.0000000000000000 0.0000000000286634 0.0407849817806468 0.0000000000021036 0.0000000000000020 0.7363437802485051
0.0278301886792453 0.0011580835595355  30.00712941266924  294.0000006588711 0.0000002994593923 0.0000000000000000 0.0000000000000000 0.2228709447226712 0.0000000000000000 0.0000000000300804 0.0407849813018956 0.0000000000022096 0.0000000000000021 0.7363437744790398
0.0283018867924528 0.0011580834438551  30.00713241006620  294.0000006895064 0.0000003072320119 0.0000000000000000 0.0000000000000000 0.2228709432877997 0.0000000000000000 0.0000000000315589 0.0407849808161420 0.0000000000023202 0.0000000000000023 0.7363437686254742
0.0287735849056604 0.0011580833264906  30.00713545110196  294.0000007213409 0.0000003151175911 0.0000000000000000 0.0000000000000000 0.2228709418320726 0.0000000000000000 0.0000000000331016 0.0407849803233034 0.0000000000024357 0.0000000000000024 0.7363437626868373
0.0292452830188679 0.0011580832074217  30.00713853630095  294.0000007544252 0.0000003231174763 0.0000000000000000 0.0000000000000000 0.2228709403552397 0.0000000000000000 0.0000000000347111 0.0407849798232942 0.0000000000025562 0.0000000000000026 0.7363437566621349
0.0297169811320755 0.0011580830866280  30.00714166619197  294.0000007888125 0.0000003312330295 0.0000000000000000 0.0000000000000000 0.2228709388570413 0.0000000000000000 0.0000000000363901 0.0407849793160263 0.0000000000026820 0.0000000000000027 0.7363437505503033
0.0301886792452830 0.0011580829640520  30.00714484226305  294.0000008245619 0.0000003394680988 0.0000000000000000 0.0000000000000000 0.2228709373367657 0.0000000000000000 0.0000000000381431 0.0407849788012572 0.0000000000028135 0.0000000000000029 0.7363437443484327
0.0306603773584906 0.0011580828396528  30.00714806557850  294.0000008617510 0.0000003478254219 0.0000000000000000 0.0000000000000000 0.2228709357939187 0.0000000000000000 0.0000000000399742 0.0407849782788150 0.0000000000029509 0.0000000000000031 0.7363437380545046
0.0311320754716981 0.0011580827134636  30.00715133527448  294.0000009003936 0.0000003563027534 0.0000000000000000 0.0000000000000000 0.2228709342289085 0.0000000000000000 0.0000000000418842 0.0407849777488394 0.0000000000030943 0.0000000000000033 0.7363437316702033
0.0316037735849057 0.0011580825854630  30.00715465190515  294.0000009405377 0.0000003649015236 0.0000000000000000 0.0000000000000000 0.2228709326414626 0.0000000000000000 0.0000000000438765 0.0407849772112369 0.0000000000032440 0.0000000000000035 0.7363437251944063
0.0320754716981132 0.0011580824556293  30.00715801603424  294.0000009822345 0.0000003736231792 0.0000000000000000 0.0000000000000000 0.2228709310313192 0.0000000000000000 0.0000000000459545 0.0407849766659159 0.0000000000034001 0.0000000000000037 0.7363437186260539
0.0325471698113208 0.0011580823239405  30.00716142823248  294.0000010255481 0.0000003824691843 0.0000000000000000 0.0000000000000000 0.2228709293982094 0.0000000000000000 0.0000000000481218 0.0407849761127839 0.0000000000035631 0.0000000000000039 0.7363437119640456
0.0330188679245283 0.0011580821903744  30.00716488907587  294.0000010705325 0.0000003914410202 0.0000000000000000 0.0000000000000000 0.2228709277418560 0.0000000000000000 0.0000000000503822 0.0407849755517455 0.0000000000037331 0.0000000000000041 0.7363437052072636
0.0334905660377358 0.0011580820549084  30.00716839914685  294.0000011172415 0.0000004005401856 0.0000000000000000 0.0000000000000000 0.2228709260619806 0.0000000000000000 0.0000000000527395 0.0407849749827049 0.0000000000039106 0.0000000000000044 0.7363436983545626
0.0339622641509434 0.0011580819175198  30.00717195903596  294.0000011657370 0.0000004097681972 0.0000000000000000 0.0000000000000000 0.2228709243583013 0.0000000000000000 0.0000000000551978 0.0407849744055644 0.0000000000040957 0.0000000000000047 0.7363436914048013
0.0344339622641509 0.0011580817781854  30.00717556934223  294.0000012160921 0.0000004191265895 0.0000000000000000 0.0000000000000000 0.2228709226305354 0.0000000000000000 0.0000000000577614 0.0407849738202266 0.0000000000042888 0.0000000000000050 0.7363436843568327
0.0349056603773585 0.0011580816368820  30.00717923067187  294.0000012683824 0.0000004286169155 0.0000000000000000 0.0000000000000000 0.2228709208783981 0.0000000000000000 0.0000000000604346 0.0407849732265922 0.0000000000044903 0.0000000000000053 0.7363436772094918
0.0353773584905660 0.0011580814935857  30.00718294363691  294.0000013226761 0.0000004382407466 0.0000000000000000 0.0000000000000000 0.2228709191015968 0.0000000000000000 0.0000000000632220 0.0407849726245600 0.0000000000047005 0.0000000000000056 0.7363436699615862
0.0358490566037736 0.0011580813482728  30.00718670885583  294.0000013790360 0.0000004479996729 0.0000000000000000 0.0000000000000000 0.2228709172998323 0.0000000000000000 0.0000000000661285 0.0407849720140275 0.0000000000049198 0.0000000000000059 0.7363436626119042
0.0363207547169811 0.0011580812009192  30.00719052695586  294.0000014375329 0.0000004578953034 0.0000000000000000 0.0000000000000000 0.2228709154728069 0.0000000000000000 0.0000000000691591 0.0407849713948912 0.0000000000051486 0.0000000000000062 0.7363436551592367
0.0367924528301887 0.0011580810515001  30.00719439857340  294.0000014982497 0.0000004679292667 0.0000000000000000 0.0000000000000000 0.2228709136202241 0.0000000000000000 0.0000000000723190 0.0407849707670469 0.0000000000053872 0.0000000000000066 0.7363436476023689
0.0372641509433962 0.0011580808999907  30.00719832435237  294.0000015612763 0.0000004781032106 0.0000000000000000 0.0000000000000000 0.2228709117417791 0.0000000000000000 0.0000000000756136 0.0407849701303888 0.0000000000056362 0.0000000000000070 0.7363436399400550
0.0377358490566038 0.0011580807463660  30.00720230494414  294.0000016267014 0.0000004884188029 0.0000000000000000 0.0000000000000000 0.2228709098371601 0.0000000000000000 0.0000000000790486 0.0407849694848096 0.0000000000058958 0.0000000000000074 0.7363436321710339
0.0382075471698113 0.0011580805906006  30.00720634100735  294.0000016946054 0.0000004988777315 0.0000000000000000 0.0000000000000000 0.2228709079060543 0.0000000000000000 0.0000000000826299 0.0407849688302002 0.0000000000061667 0.0000000000000079 0.7363436242940404
0.0386792452830189 0.0011580804326685  30.00721043320981  294.0000017650891 0.0000005094817043 0.0000000000000000 0.0000000000000000 0.2228709059481419 0.0000000000000000 0.0000000000863637 0.0407849681664497 0.0000000000064492 0.0000000000000084 0.7363436163077738
0.0391509433962264 0.0011580802725439  30.00721458222642  294.0000018382377 0.0000005202324501 0.0000000000000000 0.0000000000000000 0.2228709039631063 0.0000000000000000 0.0000000000902565 0.0407849674934467 0.0000000000067439 0.0000000000000089 0.7363436082109336
0.0396226415094340 0.0011580801102002  30.00721878874052  294.0000019141430 0.0000005311317186 0.0000000000000000 0.0000000000000000 0.2228709019506198 0.0000000000000000 0.0000000000943149 0.0407849668110782 0.0000000000070513 0.0000000000000094 0.7363436000022016
0.0400943396226415 0.0011580799455871  30.00722305405898  294.0000019929391 0.0000005421828658 0.0000000000000000 0.0000000000000000 0.2228708999100660 0.0000000000000000 0.0000000000985480 0.0407849661191301 0.0000000000073720 0.0000000000000099 0.7363435916790494
0.0405660377358491 0.0011580797786047  30.00722738077350  294.0000020748453 0.0000005533925603 0.0000000000000000 0.0000000000000000 0.2228708978402112 0.0000000000000000 0.0000000001029690 0.0407849654171784 0.0000000000077073 0.0000000000000106 0.7363435832364659
0.0410377358490566 0.0011580796093189  30.00723176716869  294.0000021598432 0.0000005647563566 0.0000000000000000 0.0000000000000000 0.2228708957418697 0.0000000000000000 0.0000000001075784 0.0407849647054992 0.0000000000080569 0.0000000000000111 0.7363435746777697
0.0415094339622641 0.0011580794377022  30.00723621396554  294.0000022480427 0.0000005762760947 0.0000000000000000 0.0000000000000000 0.2228708936147060 0.0000000000000000 0.0000000001123844 0.0407849639839739 0.0000000000084216 0.0000000000000118 0.7363435660015989
0.0419811320754717 0.0011580792637262  30.00724072189410  294.0000023395690 0.0000005879536367 0.0000000000000000 0.0000000000000000 0.2228708914583739 0.0000000000000000 0.0000000001173951 0.0407849632524814 0.0000000000088021 0.0000000000000125 0.7363435572065451
0.0424528301886792 0.0011580790873625  30.00724529169378  294.0000024345562 0.0000005997908677 0.0000000000000000 0.0000000000000000 0.2228708892725199 0.0000000000000000 0.0000000001226195 0.0407849625108989 0.0000000000091991 0.0000000000000132 0.7363435482911742
0.0429245283018868 0.0011580789085821  30.00724992411225  294.0000025331249 0.0000006117896955 0.0000000000000000 0.0000000000000000 0.2228708870567916 0.0000000000000000 0.0000000001280665 0.0407849617591016 0.0000000000096132 0.0000000000000140 0.7363435392540569
0.0433962264150943 0.0011580787273559  30.00725461990599  294.0000026354000 0.0000006239520514 0.0000000000000000 0.0000000000000000 0.2228708848108297 0.0000000000000000 0.0000000001337455 0.0407849609969638 0.0000000000100451 0.0000000000000149 0.7363435300937273
0.0438679245283019 0.0011580785436543  30.00725937984313  294.0000027415273 0.0000006362798901 0.0000000000000000 0.0000000000000000 0.2228708825342718 0.0000000000000000 0.0000000001396667 0.0407849602243576 0.0000000000104957 0.0000000000000158 0.7363435208087163
0.0443396226415094 0.0011580783574472  30.00726420470158  294.0000028516586 0.0000006487751904 0.0000000000000000 0.0000000000000000 0.2228708802267498 0.0000000000000000 0.0000000001458402 0.0407849594411534 0.0000000000109658 0.0000000000000167 0.7363435113975330
0.0448113207547170 0.0011580781687044  30.00726909526810  294.0000029659424 0.0000006614399554 0.0000000000000000 0.0000000000000000 0.2228708778878932 0.0000000000000000 0.0000000001522768 0.0407849586472202 0.0000000000114562 0.0000000000000177 0.7363435018586637
0.0452830188679245 0.0011580779773949  30.00727405233884  294.0000030845248 0.0000006742762126 0.0000000000000000 0.0000000000000000 0.2228708755173249 0.0000000000000000 0.0000000001589877 0.0407849578424251 0.0000000000119678 0.0000000000000187 0.7363434921905803
0.0457547169811321 0.0011580777834877  30.00727907672076  294.0000032075665 0.0000006872860145 0.0000000000000000 0.0000000000000000 0.2228708731146618 0.0000000000000000 0.0000000001659848 0.0407849570266329 0.0000000000125016 0.0000000000000198 0.7363434823917310
0.0462264150943396 0.0011580775869513  30.00728416923171  294.0000033352369 0.0000007004714388 0.0000000000000000 0.0000000000000000 0.2228708706795188 0.0000000000000000 0.0000000001732803 0.0407849561997069 0.0000000000130584 0.0000000000000210 0.7363434724605500
0.0466981132075472 0.0011580773877537  30.00728933070005  294.0000034677108 0.0000007138345888 0.0000000000000000 0.0000000000000000 0.2228708682115059 0.0000000000000000 0.0000000001808868 0.0407849553615092 0.0000000000136394 0.0000000000000223 0.7363434623954552
0.0471698113207547 0.0011580771858625  30.00729456196537  294.0000036051812 0.0000007273775937 0.0000000000000000 0.0000000000000000 0.2228708657102252 0.0000000000000000 0.0000000001888178 0.0407849545118987 0.0000000000142455 0.0000000000000236 0.7363434521948294
0.0476415094339623 0.0011580769812448  30.00729986387729  294.0000037478353 0.0000007411026087 0.0000000000000000 0.0000000000000000 0.2228708631752755 0.0000000000000000 0.0000000001970871 0.0407849536507325 0.0000000000148780 0.0000000000000250 0.7363434418570498
0.0481132075471698 0.0011580767738676  30.00730523729642  294.0000038958659 0.0000007550118161 0.0000000000000000 0.0000000000000000 0.2228708606062536 0.0000000000000000 0.0000000002057092 0.0407849527778667 0.0000000000155378 0.0000000000000264 0.7363434313804748
0.0485849056603774 0.0011580765636971  30.00731068309328  294.0000040494658 0.0000007691074246 0.0000000000000000 0.0000000000000000 0.2228708580027456 0.0000000000000000 0.0000000002146994 0.0407849518931543 0.0000000000162263 0.0000000000000280 0.7363434207634347
0.0490566037735849 0.0011580763506993  30.00731620215193  294.0000042088562 0.0000007833916707 0.0000000000000000 0.0000000000000000 0.2228708553643357 0.0000000000000000 0.0000000002240733 0.0407849509964466 0.0000000000169447 0.0000000000000297 0.7363434100042375
0.0495283018867925 0.0011580761348397  30.00732179536653  294.0000043742530 0.0000007978668182 0.0000000000000000 0.0000000000000000 0.2228708526906010 0.0000000000000000 0.0000000002338475 0.0407849500875932 0.0000000000176943 0.0000000000000315 0.7363433991011719
0.0500000000000000 0.0011580759160831  30.00732746364478  294.0000045458945 0.0000008125351590 0.0000000000000000 0.0000000000000000 0.2228708499811174 0.0000000000000000 0.0000000002440392 0.0407849491664411 0.0000000000184766 0.0000000000000333 0.7363433880525171
0.0504716981132075 0.0011580756942396  30.00733321191473  294.0000047243627 0.0000008274093327 0.0000000000000000 0.0000000000000000 0.2228708472335376 0.0000000000000000 0.0000000002546901 0.0407849482321769 0.0000000000192947 0.0000000000000353 0.7363433768487280
0.0509433962264151 0.0011580754694238  30.00733903720053  294.0000049095876 0.0000008424816310 0.0000000000000000 0.0000000000000000 0.2228708444492897 0.0000000000000000 0.0000000002657974 0.0407849472852844 0.0000000000201486 0.0000000000000374 0.7363433654956258
0.0514150943396226 0.0011580752415995  30.00734494044658  294.0000051018235 0.0000008577544375 0.0000000000000000 0.0000000000000000 0.2228708416279298 0.0000000000000000 0.0000000002773808 0.0407849463256035 0.0000000000210397 0.0000000000000397 0.7363433539914147
0.0518867924528302 0.0011580750107296  30.00735092261023  294.0000053013467 0.0000008732301654 0.0000000000000000 0.0000000000000000 0.2228708387690038 0.0000000000000000 0.0000000002894608 0.0407849453529714 0.0000000000219698 0.0000000000000420 0.7363433423342597
0.0523584905660377 0.0011580747767766  30.00735698466091  294.0000055084338 0.0000008889112577 0.0000000000000000 0.0000000000000000 0.2228708358720583 0.0000000000000000 0.0000000003020589 0.0407849443672233 0.0000000000229407 0.0000000000000446 0.7363433305223095
